Time (s)   roll (deg)   Delta
0.00030	-3.53732	11.27051
0.00465	-3.53732	11.27051
0.00887	-3.53732	11.27051
0.01303	-3.51535	11.27051
0.01722	-3.51535	11.27051
0.02140	-3.51535	11.27051
0.02558	-3.51535	11.27051
0.02976	-3.51535	11.27051
0.03402	-3.49338	11.27051
0.03827	-3.49338	11.27051
0.04246	-3.49338	11.27051
0.04665	-3.49338	11.27051
0.05084	-3.49338	11.27051
0.05502	-3.49338	11.27051
0.05920	-3.47140	11.27051
0.06336	-3.47140	11.27051
0.06763	-3.47140	11.27051
0.07182	-3.47140	11.27051
0.07599	-3.47140	11.27051
0.08016	-3.47140	11.27051
0.08433	-3.47140	11.27051
0.08850	-3.47140	11.27051
0.09266	-3.47140	11.27051
0.09693	-3.47140	11.27051
0.10126	-3.49338	11.27051
0.10543	-3.49338	11.27051
0.10960	-3.49338	11.27051
0.11377	-3.49338	11.27051
0.11794	-3.49338	11.27051
0.12211	-3.51535	11.27051
0.12628	-3.51535	11.27051
0.13054	-3.51535	11.27051
0.13473	-3.51535	11.27051
0.13890	-3.53732	11.27051
0.14307	-3.53732	11.27051
0.14724	-3.55929	11.27051
0.15141	-3.58127	11.27051
0.15558	-3.58127	11.27051
0.15986	-3.58127	11.27051
0.16412	-3.60324	11.27051
0.16832	-3.62521	11.27051
0.17251	-3.64718	11.27051
0.17669	-3.64718	11.27051
0.18088	-3.66916	11.27051
0.18502	-3.69113	11.27051
0.18920	-3.71310	11.27051
0.19349	-3.73507	11.27051
0.19770	-3.75705	11.27051
0.20199	-3.77902	11.27051
0.20618	-3.77902	11.27051
0.21036	-3.80099	11.27051
0.21455	-3.84494	11.27051
0.21873	-3.86691	11.27051
0.22306	-3.91086	11.27051
0.22733	-3.93283	11.27051
0.23156	-3.93283	11.27051
0.23575	-3.95480	11.27051
0.23994	-3.99875	11.27051
0.24412	-4.02072	11.27051
0.24831	-4.06466	11.27051
0.25260	-4.10861	11.27051
0.25687	-4.15256	11.27051
0.26104	-4.15256	11.27051
0.26523	-4.17453	11.27051
0.26942	-4.21847	11.27051
0.27361	-4.26242	11.27051
0.27779	-4.30636	11.27051
0.28197	-4.35031	11.27051
0.28626	-4.39425	11.27051
0.29053	-4.39425	11.27051
0.29472	-4.43820	11.27051
0.29891	-4.50412	11.27051
0.30320	-4.54806	11.27051
0.30739	-4.59201	11.27051
0.31157	-4.59201	11.27051
0.31598	-4.65793	11.27051
0.32019	-4.70187	11.27051
0.32438	-4.74582	11.27051
0.32856	-4.81173	11.27051
0.33275	-4.85568	11.27051
0.33694	-4.92160	11.27051
0.34112	-4.92160	11.27051
0.34537	-4.98752	11.27051
0.34964	-5.03146	11.27051
0.35384	-5.09738	11.27051
0.35804	-5.16330	11.27051
0.36222	-5.22922	11.27051
0.36641	-5.27316	11.27051
0.37059	-5.27316	11.27051
0.37478	-5.33908	11.27051
0.37906	-5.40500	11.27051
0.38327	-5.47091	11.27051
0.38746	-5.55881	11.27051
0.39164	-5.55881	11.27051
0.39582	-5.60275	11.27051
0.40001	-5.69064	11.27051
0.40429	-5.75656	11.27051
0.40854	-5.84445	11.27051
0.41278	-5.91037	11.27051
0.41699	-5.91037	11.27051
0.42118	-5.97629	11.27051
0.42536	-6.06418	11.27051
0.42955	-6.13009	11.27051
0.43373	-6.19601	11.27051
0.43791	-6.28390	11.27051
0.44219	-6.28390	11.27051
0.44640	-6.37179	11.27051
0.45059	-6.45968	11.27051
0.45477	-6.50363	11.27051
