Step response with PD control on the balance:
Step sequence: [0, 10, -10, 5, -5]
Kp = 7.467459
Kd = 3.050314
Limitations of the gamma control: +/- 14
Time(s)/Roll(deg)/Error/Control_cmd/gamma_L/gamma_R/target
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00250	-4.88135	-4.88135	-12.45652	46.22826	33.77174	0.00000
0.00500	-4.90332	-4.90332	-12.45652	46.22826	33.77174	0.00000
0.00750	-4.90332	-4.90332	-12.45652	46.22826	33.77174	0.00000
0.01000	-4.92529	-4.92529	-12.45652	46.22826	33.77174	0.00000
0.01250	-4.92529	-4.92529	-12.45652	46.22826	33.77174	0.00000
0.01500	-4.94726	-4.94726	-12.45652	46.22826	33.77174	0.00000
0.01750	-4.96924	-4.96924	-12.45652	46.22826	33.77174	0.00000
0.02000	-4.96924	-4.96924	-12.45652	46.22826	33.77174	0.00000
0.02250	-4.99121	-4.99121	-12.45652	46.22826	33.77174	0.00000
0.02500	-4.99121	-4.99121	-12.45652	46.22826	33.77174	0.00000
0.02750	-5.01318	-5.01318	-12.45652	46.22826	33.77174	0.00000
0.03000	-5.01318	-5.01318	-12.45652	46.22826	33.77174	0.00000
0.03250	-5.03515	-5.03515	-12.45652	46.22826	33.77174	0.00000
0.03500	-5.03515	-5.03515	-12.45652	46.22826	33.77174	0.00000
0.03750	-5.05713	-5.05713	-12.45652	46.22826	33.77174	0.00000
0.04000	-5.05713	-5.05713	-12.45652	46.22826	33.77174	0.00000
0.04250	-5.07910	-5.07910	-12.45652	46.22826	33.77174	0.00000
0.04500	-5.07910	-5.07910	-12.45652	46.22826	33.77174	0.00000
0.04750	-5.12304	-5.12304	-12.45652	46.22826	33.77174	0.00000
0.05000	-5.12304	-5.12304	-12.45652	46.22826	33.77174	0.00000
0.05250	-5.14502	-5.14502	-12.45652	46.22826	33.77174	0.00000
0.05500	-5.14502	-5.14502	-12.45652	46.22826	33.77174	0.00000
0.05750	-5.18896	-5.18896	-12.45652	46.22826	33.77174	0.00000
0.06000	-5.18896	-5.18896	-12.45652	46.22826	33.77174	0.00000
0.06250	-5.21094	-5.21094	-12.45652	46.22826	33.77174	0.00000
0.06500	-5.21094	-5.21094	-12.45652	46.22826	33.77174	0.00000
0.06750	-5.23291	-5.23291	-12.45652	46.22826	33.77174	0.00000
0.07000	-5.23291	-5.23291	-12.45652	46.22826	33.77174	0.00000
0.07250	-5.25488	-5.25488	-12.45652	46.22826	33.77174	0.00000
0.07500	-5.25488	-5.25488	-12.45652	46.22826	33.77174	0.00000
0.07750	-5.29883	-5.29883	-12.45652	46.22826	33.77174	0.00000
0.08000	-5.29883	-5.29883	-12.45652	46.22826	33.77174	0.00000
0.08250	-5.32080	-5.32080	-12.45652	46.22826	33.77174	0.00000
0.08500	-5.32080	-5.32080	-12.45652	46.22826	33.77174	0.00000
0.08750	-5.34277	-5.34277	-12.45652	46.22826	33.77174	0.00000
0.09000	-5.34277	-5.34277	-12.45652	46.22826	33.77174	0.00000
0.09250	-5.38672	-5.38672	-12.45652	46.22826	33.77174	0.00000
0.09500	-5.38672	-5.38672	-12.45652	46.22826	33.77174	0.00000
0.09750	-5.40869	-5.40869	-12.45652	46.22826	33.77174	0.00000
0.10000	-5.40869	-5.40869	-12.45652	46.22826	33.77174	0.00000
0.10250	-5.43066	-5.43066	-12.45652	46.22826	33.77174	0.00000
0.10500	-5.43066	-5.43066	-12.45652	46.22826	33.77174	0.00000
0.10750	-5.47461	-5.47461	-12.45652	46.22826	33.77174	0.00000
0.11000	-5.47461	-5.47461	-12.45652	46.22826	33.77174	0.00000
0.11250	-5.47461	-5.47461	-12.45652	46.22826	33.77174	0.00000
0.11500	-5.47461	-5.47461	-12.45652	46.22826	33.77174	0.00000
0.11750	-5.51855	-5.51855	-12.45652	46.22826	33.77174	0.00000
0.12000	-5.51855	-5.51855	-12.45652	46.22826	33.77174	0.00000
0.12250	-5.54053	-5.54053	-12.45652	46.22826	33.77174	0.00000
0.12500	-5.54053	-5.54053	-12.45652	46.22826	33.77174	0.00000
0.12750	-5.56250	-5.56250	-12.45652	46.22826	33.77174	0.00000
0.13000	-5.56250	-5.56250	-12.45652	46.22826	33.77174	0.00000
0.13250	-5.58447	-5.58447	-12.45652	46.22826	33.77174	0.00000
0.13500	-5.58447	-5.58447	-12.45652	46.22826	33.77174	0.00000
0.13750	-5.60644	-5.60644	-12.45652	46.22826	33.77174	0.00000
0.14000	-5.60644	-5.60644	-12.45652	46.22826	33.77174	0.00000
0.14250	-5.60644	-5.60644	-12.45652	46.22826	33.77174	0.00000
0.14500	-5.60644	-5.60644	-12.45652	46.22826	33.77174	0.00000
0.14750	-5.62842	-5.62842	-12.45652	46.22826	33.77174	0.00000
0.15000	-5.62842	-5.62842	-12.45652	46.22826	33.77174	0.00000
0.15250	-5.65039	-5.65039	-12.45652	46.22826	33.77174	0.00000
0.15500	-5.65039	-5.65039	-12.45652	46.22826	33.77174	0.00000
0.15750	-5.65039	-5.65039	-12.45652	46.22826	33.77174	0.00000
0.16000	-5.65039	-5.65039	-12.45652	46.22826	33.77174	0.00000
0.16250	-5.67236	-5.67236	-12.45652	46.22826	33.77174	0.00000
0.16500	-5.67236	-5.67236	-12.45652	46.22826	33.77174	0.00000
0.16750	-5.67236	-5.67236	-12.45652	46.22826	33.77174	0.00000
0.17000	-5.67236	-5.67236	-12.45652	46.22826	33.77174	0.00000
0.17250	-5.69433	-5.69433	-12.45652	46.22826	33.77174	0.00000
0.17500	-5.69433	-5.69433	-12.45652	46.22826	33.77174	0.00000
0.17750	-5.69433	-5.69433	-12.45652	46.22826	33.77174	0.00000
0.18000	-5.69433	-5.69433	-12.45652	46.22826	33.77174	0.00000
0.18250	-5.69433	-5.69433	-12.45652	46.22826	33.77174	0.00000
0.18500	-5.69433	-5.69433	-12.45652	46.22826	33.77174	0.00000
0.18750	-5.69433	-5.69433	-12.45652	46.22826	33.77174	0.00000
0.19000	-5.69433	-5.69433	-12.45652	46.22826	33.77174	0.00000
0.19250	-5.69433	-5.69433	-12.45652	46.22826	33.77174	0.00000
