time,theta
1.36000,-1.14260
1.36250,-1.12063
1.36500,-1.12063
1.36750,-1.12063
1.37000,-1.12063
1.37250,-1.12063
1.37500,-1.12063
1.37750,-1.09865
1.38000,-1.09865
1.38250,-1.09865
1.38500,-1.09865
1.38750,-1.09865
1.39000,-1.09865
1.39250,-1.09865
1.39500,-1.07668
1.39750,-1.07668
1.40000,-1.07668
1.40250,-1.07668
1.40500,-1.07668
1.40750,-1.07668
1.41000,-1.05471
1.41250,-1.05471
1.41500,-1.05471
1.41750,-1.05471
1.42000,-1.05471
1.42250,-1.05471
1.42500,-1.03274
1.42750,-1.03274
1.43000,-1.03274
1.43250,-1.03274
1.43500,-1.03274
1.43750,-1.03274
1.44000,-1.03274
1.44250,-1.03274
1.44500,-1.01076
1.44750,-1.01076
1.45000,-1.01076
1.45250,-1.01076
1.45500,-1.01076
1.45750,-1.01076
1.46000,-1.01076
1.46250,-1.01076
1.46500,-1.01076
1.46750,-1.01076
1.47000,-0.98879
1.47250,-0.98879
1.47500,-0.98879
1.47750,-0.98879
1.48000,-0.98879
1.48250,-0.98879
1.48500,-0.98879
1.48750,-0.98879
1.49000,-0.98879
1.49250,-0.98879
1.49500,-0.98879
1.49750,-0.98879
1.50000,-0.96682
1.50250,-0.96682
1.50500,-0.98879
1.50750,-0.98879
1.51000,-0.96682
1.51250,-0.96682
1.51500,-0.96682
1.51750,-0.96682
1.52000,-0.96682
1.52250,-0.96682
1.52500,-0.96682
1.52750,-0.96682
1.53000,-0.96682
1.53250,-0.96682
1.53500,-0.96682
1.53750,-0.94484
1.54000,-0.94484
1.54250,-0.96682
1.54500,-0.96682
1.54750,-0.94484
1.55000,-0.94484
1.55250,-0.94484
1.55500,-0.94484
1.55750,-0.94484
1.56000,-0.94484
1.56250,-0.96682
1.56500,-0.96682
1.56750,-0.96682
1.57000,-0.96682
1.57250,-0.94484
1.57500,-0.94484
1.57750,-0.94484
1.58000,-0.94484
1.58250,-0.94484
1.58500,-0.94484
1.58750,-0.94484
1.59000,-0.94484
1.59250,-0.96682
1.59500,-0.96682
1.59750,-0.94484
1.60000,-0.94484
1.60250,-0.94484
1.60500,-0.94484
1.60750,-0.94484
1.61000,-0.94484
1.61250,-0.94484
1.61500,-0.94484
1.61750,-0.94484
1.62000,-0.94484
1.62250,-0.94484
1.62500,-0.94484
1.62750,-0.94484
1.63000,-0.94484
1.63250,-0.94484
1.63500,-0.94484
1.63750,-0.94484
1.64000,-0.94484
1.64250,-0.94484
1.64500,-0.94484
1.64750,-0.94484
1.65000,-0.94484
1.65250,-0.94484
1.65500,-0.94484
1.65750,-0.94484
1.66000,-0.94484
1.66250,-0.94484
1.66500,-0.94484
1.66750,-0.94484
1.67000,-0.94484
1.67250,-0.94484
1.67500,-0.94484
1.67750,-0.94484
1.68000,-0.94484
1.68250,-0.94484
1.68500,-0.94484
1.68750,-0.94484
1.69000,-0.94484
1.69250,-0.94484
1.69500,-0.94484
1.69750,-0.94484
1.70000,-0.92287
1.70250,-0.92287
1.70500,-0.94484
1.70750,-0.94484
1.71000,-0.92287
1.71250,-0.92287
1.71500,-0.94484
1.71750,-0.94484
1.72000,-0.94484
1.72250,-0.94484
1.72500,-0.94484
1.72750,-0.94484
1.73000,-0.94484
1.73250,-0.94484
1.73500,-0.94484
1.73750,-0.94484
1.74000,-0.94484
1.74250,-0.94484
1.74500,-0.94484
1.74750,-0.94484
1.75000,-0.94484
1.75250,-0.94484
1.75500,-0.94484
1.75750,-0.94484
1.76000,-0.94484
1.76250,-0.94484
1.76500,-0.94484
1.76750,-0.94484
1.77000,-0.94484
1.77250,-0.94484
1.77500,-0.94484
1.77750,-0.94484
1.78000,-0.96682
1.78250,-0.96682
1.78500,-0.96682
1.78750,-0.96682
1.79000,-0.96682
1.79250,-0.96682
1.79500,-0.96682
1.79750,-0.96682
1.80000,-0.96682
1.80250,-0.96682
1.80500,-0.98879
1.80750,-0.98879
1.81000,-0.98879
1.81250,-0.98879
1.81500,-0.98879
1.81750,-0.98879
1.82000,-0.98879
1.82250,-0.98879
1.82500,-0.98879
1.82750,-0.98879
1.83000,-1.01076
1.83250,-1.01076
1.83500,-1.01076
1.83750,-1.01076
1.84000,-1.01076
1.84250,-1.01076
1.84500,-1.01076
1.84750,-1.01076
1.85000,-1.01076
1.85250,-1.01076
1.85500,-1.03274
1.85750,-1.03274
1.86000,-1.03274
1.86250,-1.03274
1.86500,-1.03274
1.86750,-1.05471
1.87000,-1.05471
1.87250,-1.05471
1.87500,-1.05471
1.87750,-1.05471
1.88000,-1.05471
1.88250,-1.07668
1.88500,-1.07668
1.88750,-1.07668
1.89000,-1.07668
1.89250,-1.07668
1.89500,-1.07668
1.89750,-1.07668
1.90000,-1.07668
1.90250,-1.07668
1.90500,-1.07668
1.90750,-1.09865
1.91000,-1.09865
1.91250,-1.09865
1.91500,-1.09865
1.91750,-1.09865
1.92000,-1.09865
1.92250,-1.12063
1.92500,-1.12063
1.92750,-1.12063
1.93000,-1.12063
1.93250,-1.12063
1.93500,-1.12063
1.93750,-1.12063
1.94000,-1.12063
1.94250,-1.12063
1.94500,-1.14260
1.94750,-1.14260
1.95000,-1.14260
1.95250,-1.14260
1.95500,-1.14260
1.95750,-1.14260
1.96000,-1.14260
1.96250,-1.14260
1.96500,-1.14260
1.96750,-1.14260
1.97000,-1.14260
1.97250,-1.14260
1.97500,-1.14260
1.97750,-1.14260
1.98000,-1.14260
1.98250,-1.14260
1.98500,-1.14260
1.98750,-1.14260
1.99000,-1.16457
1.99250,-1.16457
1.99500,-1.14260
1.99750,-1.14260
2.00000,-1.14260
2.00250,-1.14260
2.00500,-1.16457
2.00750,-1.16457
2.01000,-1.16457
2.01250,-1.16457
2.01500,-1.16457
2.01750,-1.16457
2.02000,-1.16457
2.02250,-1.16457
2.02500,-1.14260
2.02750,-1.14260
2.03000,-1.16457
2.03250,-1.16457
2.03500,-1.14260
2.03750,-1.14260
2.04000,-1.14260
2.04250,-1.14260
2.04500,-1.14260
2.04750,-1.14260
2.05000,-1.14260
2.05250,-1.14260
2.05500,-1.14260
2.05750,-1.14260
2.06000,-1.14260
2.06250,-1.14260
2.06500,-1.14260
2.06750,-1.14260
2.07000,-1.14260
2.07250,-1.14260
2.07500,-1.12063
2.07750,-1.12063
2.08000,-1.14260
2.08250,-1.14260
2.08500,-1.12063
2.08750,-1.12063
2.09000,-1.12063
2.09250,-1.12063
2.09500,-1.12063
2.09750,-1.12063
2.10000,-1.12063
2.10250,-1.12063
2.10500,-1.12063
2.10750,-1.12063
2.11000,-1.12063
2.11250,-1.09865
2.11500,-1.09865
2.11750,-1.12063
2.12000,-1.12063
2.12250,-1.09865
2.12500,-1.09865
2.12750,-1.09865
2.13000,-1.09865
2.13250,-1.09865
2.13500,-1.09865
2.13750,-1.09865
2.14000,-1.09865
2.14250,-1.09865
2.14500,-1.09865
2.14750,-1.09865
2.15000,-1.09865
2.15250,-1.09865
2.15500,-1.09865
2.15750,-1.07668
2.16000,-1.07668
2.16250,-1.07668
2.16500,-1.07668
2.16750,-1.07668
2.17000,-1.07668
2.17250,-1.07668
2.17500,-1.07668
2.17750,-1.07668
2.18000,-1.07668
2.18250,-1.07668
2.18500,-1.07668
2.18750,-1.07668
2.19000,-1.07668
2.19250,-1.07668
2.19500,-1.07668
2.19750,-1.07668
2.20000,-1.07668
2.20250,-1.07668
2.20500,-1.07668
2.20750,-1.07668
2.21000,-1.07668
2.21250,-1.07668
2.21500,-1.07668
2.21750,-1.07668
2.22000,-1.07668
2.22250,-1.07668
2.22500,-1.07668
2.22750,-1.07668
2.23000,-1.07668
2.23250,-1.07668
2.23500,-1.07668
2.23750,-1.07668
2.24000,-1.07668
2.24250,-1.07668
2.24500,-1.07668
2.24750,-1.07668
2.25000,-1.07668
2.25250,-1.07668
2.25500,-1.07668
2.25750,-1.07668
2.26000,-1.07668
2.26250,-1.07668
2.26500,-1.09865
2.26750,-1.09865
2.27000,-1.09865
2.27250,-1.09865
2.27500,-1.09865
2.27750,-1.09865
2.28000,-1.09865
2.28250,-1.09865
2.28500,-1.09865
2.28750,-1.09865
2.29000,-1.09865
2.29250,-1.09865
2.29500,-1.09865
2.29750,-1.09865
2.30000,-1.09865
2.30250,-1.09865
2.30500,-1.12063
2.30750,-1.12063
2.31000,-1.12063
2.31250,-1.12063
2.31500,-1.12063
2.31750,-1.12063
2.32000,-1.12063
2.32250,-1.12063
2.32500,-1.12063
2.32750,-1.12063
2.33000,-1.14260
2.33250,-1.14260
2.33500,-1.14260
2.33750,-1.14260
2.34000,-1.14260
2.34250,-1.14260
2.34500,-1.14260
2.34750,-1.14260
2.35000,-1.16457
2.35250,-1.16457
2.35500,-1.16457
2.35750,-1.16457
2.36000,-1.16457
2.36250,-1.16457
2.36500,-1.18654
2.36750,-1.18654
2.37000,-1.18654
2.37250,-1.18654
2.37500,-1.18654
2.37750,-1.18654
2.38000,-1.20852
2.38250,-1.20852
2.38500,-1.20852
2.38750,-1.20852
2.39000,-1.20852
2.39250,-1.20852
2.39500,-1.23049
2.39750,-1.23049
2.40000,-1.23049
2.40250,-1.23049
2.40500,-1.23049
2.40750,-1.25246
2.41000,-1.25246
2.41250,-1.25246
2.41500,-1.25246
2.41750,-1.25246
2.42000,-1.25246
2.42250,-1.27443
2.42500,-1.27443
2.42750,-1.27443
2.43000,-1.27443
2.43250,-1.27443
2.43500,-1.27443
2.43750,-1.29641
2.44000,-1.29641
2.44250,-1.29641
2.44500,-1.29641
2.44750,-1.29641
2.45000,-1.29641
2.45250,-1.31838
2.45500,-1.31838
2.45750,-1.31838
2.46000,-1.31838
2.46250,-1.31838
2.46500,-1.31838
2.46750,-1.34035
2.47000,-1.34035
2.47250,-1.34035
2.47500,-1.34035
2.47750,-1.34035
2.48000,-1.36232
2.48250,-1.36232
2.48500,-1.36232
2.48750,-1.36232
2.49000,-1.36232
2.49250,-1.36232
2.49500,-1.36232
2.49750,-1.36232
2.50000,-1.36232
2.50250,-1.38430
2.50500,-1.38430
2.50750,-1.38430
2.51000,-1.38430
2.51250,-1.38430
2.51500,-1.38430
2.51750,-1.40627
2.52000,-1.40627
2.52250,-1.40627
2.52500,-1.40627
2.52750,-1.40627
2.53000,-1.42824
2.53250,-1.42824
2.53500,-1.42824
2.53750,-1.42824
2.54000,-1.42824
2.54250,-1.42824
2.54500,-1.45022
2.54750,-1.45022
2.55000,-1.45022
2.55250,-1.45022
2.55500,-1.45022
2.55750,-1.45022
2.56000,-1.45022
2.56250,-1.45022
2.56500,-1.47219
2.56750,-1.47219
2.57000,-1.47219
2.57250,-1.47219
2.57500,-1.47219
2.57750,-1.47219
2.58000,-1.49416
2.58250,-1.49416
2.58500,-1.49416
2.58750,-1.49416
2.59000,-1.49416
2.59250,-1.49416
2.59500,-1.51613
2.59750,-1.51613
2.60000,-1.51613
2.60250,-1.51613
2.60500,-1.51613
2.60750,-1.51613
2.61000,-1.51613
2.61250,-1.51613
2.61500,-1.53811
2.61750,-1.53811
2.62000,-1.53811
2.62250,-1.53811
2.62500,-1.53811
2.62750,-1.53811
2.63000,-1.56008
2.63250,-1.56008
2.63500,-1.56008
2.63750,-1.56008
2.64000,-1.56008
2.64250,-1.56008
2.64500,-1.58205
2.64750,-1.58205
2.65000,-1.58205
2.65250,-1.58205
2.65500,-1.58205
2.65750,-1.58205
2.66000,-1.58205
2.66250,-1.58205
2.66500,-1.58205
2.66750,-1.60402
2.67000,-1.60402
2.67250,-1.60402
2.67500,-1.60402
2.67750,-1.60402
2.68000,-1.60402
2.68250,-1.60402
2.68500,-1.60402
2.68750,-1.60402
2.69000,-1.60402
2.69250,-1.62600
2.69500,-1.62600
2.69750,-1.62600
2.70000,-1.62600
2.70250,-1.62600
2.70500,-1.62600
2.70750,-1.62600
2.71000,-1.62600
2.71250,-1.62600
2.71500,-1.62600
2.71750,-1.62600
2.72000,-1.62600
2.72250,-1.62600
2.72500,-1.62600
2.72750,-1.62600
2.73000,-1.62600
2.73250,-1.64797
2.73500,-1.64797
2.73750,-1.62600
2.74000,-1.62600
2.74250,-1.64797
2.74500,-1.64797
2.74750,-1.64797
2.75000,-1.64797
2.75250,-1.64797
2.75500,-1.64797
2.75750,-1.64797
2.76000,-1.64797
2.76250,-1.64797
2.76500,-1.64797
2.76750,-1.64797
2.77000,-1.64797
2.77250,-1.64797
2.77500,-1.64797
2.77750,-1.64797
2.78000,-1.64797
2.78250,-1.64797
2.78500,-1.64797
2.78750,-1.64797
2.79000,-1.64797
2.79250,-1.64797
2.79500,-1.64797
2.79750,-1.64797
2.80000,-1.64797
2.80250,-1.64797
2.80500,-1.64797
2.80750,-1.64797
2.81000,-1.64797
2.81250,-1.64797
2.81500,-1.64797
2.81750,-1.64797
2.82000,-1.64797
2.82250,-1.64797
2.82500,-1.62600
2.82750,-1.62600
2.83000,-1.64797
2.83250,-1.64797
2.83500,-1.62600
2.83750,-1.62600
2.84000,-1.62600
2.84250,-1.62600
2.84500,-1.62600
2.84750,-1.62600
2.85000,-1.62600
2.85250,-1.62600
2.85500,-1.62600
2.85750,-1.62600
2.86000,-1.62600
2.86250,-1.62600
2.86500,-1.62600
2.86750,-1.62600
2.87000,-1.62600
2.87250,-1.62600
2.87500,-1.62600
2.87750,-1.62600
2.88000,-1.60402
2.88250,-1.60402
2.88500,-1.60402
2.88750,-1.60402
2.89000,-1.60402
2.89250,-1.60402
2.89500,-1.60402
2.89750,-1.60402
2.90000,-1.60402
2.90250,-1.60402
2.90500,-1.58205
2.90750,-1.58205
2.91000,-1.60402
2.91250,-1.60402
2.91500,-1.58205
2.91750,-1.58205
2.92000,-1.58205
2.92250,-1.58205
2.92500,-1.58205
2.92750,-1.58205
2.93000,-1.58205
2.93250,-1.58205
2.93500,-1.56008
2.93750,-1.56008
2.94000,-1.56008
2.94250,-1.56008
2.94500,-1.56008
2.94750,-1.56008
2.95000,-1.56008
2.95250,-1.53811
2.95500,-1.53811
2.95750,-1.53811
2.96000,-1.53811
2.96250,-1.53811
2.96500,-1.53811
2.96750,-1.53811
2.97000,-1.53811
2.97250,-1.51613
2.97500,-1.51613
2.97750,-1.51613
2.98000,-1.51613
2.98250,-1.51613
2.98500,-1.51613
2.98750,-1.51613
2.99000,-1.51613
2.99250,-1.49416
2.99500,-1.49416
2.99750,-1.49416
3.00000,-1.49416
3.00250,-1.49416
3.00500,-1.49416
3.00750,-1.49416
3.01000,-1.49416
3.01250,-1.47219
3.01500,-1.47219
3.01750,-1.47219
3.02000,-1.47219
3.02250,-1.47219
3.02500,-1.47219
3.02750,-1.47219
3.03000,-1.45022
3.03250,-1.45022
3.03500,-1.45022
3.03750,-1.45022
3.04000,-1.45022
3.04250,-1.45022
3.04500,-1.45022
3.04750,-1.45022
3.05000,-1.42824
3.05250,-1.42824
3.05500,-1.42824
3.05750,-1.42824
3.06000,-1.42824
3.06250,-1.42824
3.06500,-1.42824
3.06750,-1.42824
3.07000,-1.42824
3.07250,-1.42824
3.07500,-1.40627
3.07750,-1.40627
3.08000,-1.40627
3.08250,-1.40627
3.08500,-1.38430
3.08750,-1.38430
3.09000,-1.38430
3.09250,-1.38430
3.09500,-1.38430
3.09750,-1.38430
3.10000,-1.38430
3.10250,-1.38430
3.10500,-1.36232
3.10750,-1.36232
3.11000,-1.36232
3.11250,-1.36232
3.11500,-1.36232
3.11750,-1.36232
3.12000,-1.36232
3.12250,-1.34035
3.12500,-1.34035
3.12750,-1.34035
3.13000,-1.34035
3.13250,-1.34035
3.13500,-1.34035
3.13750,-1.31838
3.14000,-1.31838
3.14250,-1.31838
3.14500,-1.31838
3.14750,-1.31838
3.15000,-1.31838
3.15250,-1.29641
3.15500,-1.29641
3.15750,-1.29641
3.16000,-1.29641
3.16250,-1.29641
3.16500,-1.29641
3.16750,-1.29641
3.17000,-1.29641
3.17250,-1.27443
3.17500,-1.27443
