Step response with PD control on the balance:
Step sequence: [0, 10, -10, 5, -5]
Kp = 1.115092
Kd = 0.583734
Limitations of the gamma control: +/- 8
Time(s)/Roll(deg)/Error/Control_cmd/gamma_L/gamma_R/target
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00250	-6.00195	-6.00195	-6.45652	43.22826	36.77174	0.00000
0.00500	-6.00195	-6.00195	-5.14925	42.57462	37.42538	0.00000
0.00750	-6.00195	-6.00195	-5.14925	42.57462	37.42538	0.00000
0.01000	-6.00195	-6.00195	-5.14925	42.57462	37.42538	0.00000
0.01250	-6.00195	-6.00195	-5.14925	42.57462	37.42538	0.00000
0.01500	-6.00195	-6.00195	-5.14925	42.57462	37.42538	0.00000
0.01750	-6.00195	-6.00195	-5.14925	42.57462	37.42538	0.00000
0.02000	-5.97998	-5.97998	0.00573	39.99714	40.00286	0.00000
0.02250	-5.97998	-5.97998	-5.12475	42.56237	37.43763	0.00000
0.02500	-5.97998	-5.97998	-5.12475	42.56237	37.43763	0.00000
0.02750	-5.97998	-5.97998	-5.12475	42.56237	37.43763	0.00000
0.03000	-5.97998	-5.97998	-5.12475	42.56237	37.43763	0.00000
0.03250	-5.97998	-5.97998	-5.12475	42.56237	37.43763	0.00000
0.03500	-5.97998	-5.97998	-5.12475	42.56237	37.43763	0.00000
0.03750	-5.95801	-5.95801	0.03023	39.98489	40.01511	0.00000
0.04000	-5.95801	-5.95801	-5.10025	42.55012	37.44988	0.00000
0.04250	-5.95801	-5.95801	-5.10025	42.55012	37.44988	0.00000
0.04500	-5.95801	-5.95801	-5.10025	42.55012	37.44988	0.00000
0.04750	-5.93603	-5.93603	0.05473	39.97264	40.02736	0.00000
0.05000	-5.93603	-5.93603	-5.07574	42.53787	37.46213	0.00000
0.05250	-5.93603	-5.93603	-5.07574	42.53787	37.46213	0.00000
0.05500	-5.93603	-5.93603	-5.07574	42.53787	37.46213	0.00000
0.05750	-5.93603	-5.93603	-5.07574	42.53787	37.46213	0.00000
0.06000	-5.93603	-5.93603	-5.07574	42.53787	37.46213	0.00000
0.06250	-5.91406	-5.91406	0.07923	39.96038	40.03962	0.00000
0.06500	-5.91406	-5.91406	-5.05124	42.52562	37.47438	0.00000
0.06750	-5.91406	-5.91406	-5.05124	42.52562	37.47438	0.00000
0.07000	-5.91406	-5.91406	-5.05124	42.52562	37.47438	0.00000
0.07250	-5.89209	-5.89209	0.10373	39.94813	40.05187	0.00000
0.07500	-5.89209	-5.89209	-5.02674	42.51337	37.48663	0.00000
0.07750	-5.89209	-5.89209	-5.02674	42.51337	37.48663	0.00000
0.08000	-5.89209	-5.89209	-5.02674	42.51337	37.48663	0.00000
0.08250	-5.87012	-5.87012	0.12823	39.93588	40.06412	0.00000
0.08500	-5.87012	-5.87012	-5.00224	42.50112	37.49888	0.00000
0.08750	-5.84814	-5.84814	0.15274	39.92363	40.07637	0.00000
0.09000	-5.84814	-5.84814	-4.97774	42.48887	37.51113	0.00000
0.09250	-5.82617	-5.82617	0.17724	39.91138	40.08862	0.00000
0.09500	-5.82617	-5.82617	-4.95324	42.47662	37.52338	0.00000
0.09750	-5.82617	-5.82617	-4.95324	42.47662	37.52338	0.00000
0.10000	-5.82617	-5.82617	-4.95324	42.47662	37.52338	0.00000
0.10250	-5.80420	-5.80420	0.20174	39.89913	40.10087	0.00000
0.10500	-5.80420	-5.80420	-4.92874	42.46437	37.53563	0.00000
0.10750	-5.80420	-5.80420	-4.92874	42.46437	37.53563	0.00000
0.11000	-5.80420	-5.80420	-4.92874	42.46437	37.53563	0.00000
0.11250	-5.78222	-5.78222	0.22624	39.88688	40.11312	0.00000
0.11500	-5.78222	-5.78222	-4.90423	42.45212	37.54788	0.00000
0.11750	-5.76025	-5.76025	0.25074	39.87463	40.12537	0.00000
0.12000	-5.76025	-5.76025	-4.87973	42.43987	37.56013	0.00000
0.12250	-5.73828	-5.73828	0.27524	39.86238	40.13762	0.00000
0.12500	-5.73828	-5.73828	-4.85523	42.42762	37.57238	0.00000
0.12750	-5.71631	-5.71631	0.29974	39.85013	40.14987	0.00000
0.13000	-5.71631	-5.71631	-4.83073	42.41536	37.58464	0.00000
0.13250	-5.69433	-5.69433	0.32425	39.83788	40.16212	0.00000
0.13500	-5.69433	-5.69433	-4.80623	42.40311	37.59689	0.00000
0.13750	-5.67236	-5.67236	0.34875	39.82563	40.17437	0.00000
0.14000	-5.67236	-5.67236	-4.78173	42.39086	37.60914	0.00000
0.14250	-5.65039	-5.65039	0.37325	39.81338	40.18662	0.00000
0.14500	-5.65039	-5.65039	-4.75723	42.37861	37.62139	0.00000
0.14750	-5.62842	-5.62842	0.39775	39.80112	40.19888	0.00000
0.15000	-5.62842	-5.62842	-4.73272	42.36636	37.63364	0.00000
0.15250	-5.60644	-5.60644	0.42225	39.78887	40.21113	0.00000
0.15500	-5.60644	-5.60644	-4.70822	42.35411	37.64589	0.00000
0.15750	-5.58447	-5.58447	0.44675	39.77662	40.22338	0.00000
0.16000	-5.58447	-5.58447	-4.68372	42.34186	37.65814	0.00000
0.16250	-5.56250	-5.56250	0.47126	39.76437	40.23563	0.00000
0.16500	-5.56250	-5.56250	-4.65922	42.32961	37.67039	0.00000
0.16750	-5.54053	-5.54053	0.49576	39.75212	40.24788	0.00000
0.17000	-5.54053	-5.54053	-4.63472	42.31736	37.68264	0.00000
0.17250	-5.49658	-5.49658	5.67523	37.16238	42.83762	0.00000
0.17500	-5.49658	-5.49658	-4.58571	42.29286	37.70714	0.00000
0.17750	-5.47461	-5.47461	0.56926	39.71537	40.28463	0.00000
0.18000	-5.47461	-5.47461	-4.56121	42.28061	37.71939	0.00000
0.18250	-5.45263	-5.45263	0.59376	39.70312	40.29688	0.00000
0.18500	-5.45263	-5.45263	-4.53671	42.26836	37.73164	0.00000
0.18750	-5.43066	-5.43066	0.61826	39.69087	40.30913	0.00000
0.19000	-5.43066	-5.43066	-4.51221	42.25610	37.74390	0.00000
0.19250	-5.38672	-5.38672	5.79774	37.10113	42.89887	0.00000
0.19500	-5.38672	-5.38672	-4.46321	42.23160	37.76840	0.00000
0.19750	-5.36474	-5.36474	0.69177	39.65412	40.34588	0.00000
0.20000	-5.34277	-5.34277	0.71627	39.64186	40.35814	0.00000
0.20250	-5.34277	-5.34277	-4.41420	42.20710	37.79290	0.00000
0.20500	-5.32080	-5.32080	0.74077	39.62961	40.37039	0.00000
0.20750	-5.32080	-5.32080	-4.38970	42.19485	37.80515	0.00000
0.21000	-5.27685	-5.27685	5.92025	37.03987	42.96013	0.00000
0.21250	-5.27685	-5.27685	-4.34070	42.17035	37.82965	0.00000
0.21500	-5.25488	-5.25488	0.81428	39.59286	40.40714	0.00000
0.21750	-5.25488	-5.25488	-4.31620	42.15810	37.84190	0.00000
0.22000	-5.21094	-5.21094	5.99375	37.00312	42.99688	0.00000
0.22250	-5.21094	-5.21094	-4.26719	42.13360	37.86640	0.00000
0.22500	-5.18896	-5.18896	0.88778	39.55611	40.44389	0.00000
0.22750	-5.18896	-5.18896	-4.24269	42.12135	37.87865	0.00000
0.23000	-5.16699	-5.16699	0.91228	39.54386	40.45614	0.00000
0.23250	-5.16699	-5.16699	-4.21819	42.10910	37.89090	0.00000
0.23500	-5.12304	-5.12304	6.09176	36.95412	43.04588	0.00000
0.23750	-5.12304	-5.12304	-4.16919	42.08459	37.91541	0.00000
0.24000	-5.10107	-5.10107	0.98579	39.50711	40.49289	0.00000
0.24250	-5.10107	-5.10107	-4.14469	42.07234	37.92766	0.00000
0.24500	-5.05713	-5.05713	6.16527	36.91737	43.08263	0.00000
0.24750	-5.05713	-5.05713	-4.09568	42.04784	37.95216	0.00000
0.25000	-5.03515	-5.03515	1.05929	39.47035	40.52965	0.00000
0.25250	-5.03515	-5.03515	-4.07118	42.03559	37.96441	0.00000
