Time (s)   roll (deg)
0.00027	2.90482
0.01925	3.36165
0.03834	2.88443
0.05731	2.77930
0.07618	3.04419
0.09504	3.45853
0.11358	3.23309
0.13243	4.74424
0.15128	3.49302
0.17013	4.41353
0.18897	2.93792
0.20782	4.24433
0.22630	3.14579
0.24513	4.20342
0.26408	3.72662
0.28294	3.45057
0.30181	3.67457
0.32067	3.41684
0.33938	4.20418
0.35827	3.00868
0.37712	4.50679
0.39596	2.33807
0.41481	4.85915
0.43329	4.03743
0.45213	4.51171
0.47069	4.16058
0.48960	3.66668
0.50853	4.13700
0.52741	3.79848
0.54646	3.76051
0.56537	4.20540
0.58429	3.75945
0.60323	3.15637
0.62212	3.52160
0.64099	3.08737
0.65954	3.05859
0.67840	2.60949
0.69728	2.91042
0.71614	2.50639
0.73499	2.84146
0.75349	3.34508
0.77235	3.03477
0.79119	3.45827
0.81002	3.29679
0.82887	3.32790
0.84771	2.48173
0.86622	4.23785
0.88507	1.28343
0.90395	3.49118
0.92282	3.44121
0.94167	2.65407
0.96051	2.59836
0.97899	2.03623
0.99783	2.53803
1.01667	3.20397
1.03549	3.65335
1.05433	2.33327
1.07318	2.50216
1.09167	1.90403
1.11051	2.75557
1.12934	1.02003
1.14817	3.01249
1.16702	1.86668
1.18551	1.96058
1.20436	1.88339
1.22319	2.22351
1.24154	1.78111
1.26054	2.41913
1.27946	2.20362
1.29810	1.93605
1.31698	2.65523
1.33547	2.63195
1.35437	2.91036
1.37323	2.79994
1.39208	1.88642
1.41110	1.84132
1.42995	3.31724
1.44879	2.77716
1.46805	3.39333
1.48699	1.97686
1.50587	2.61905
1.52446	2.90541
1.54333	1.89580
1.56187	3.77484
1.58076	2.78985
1.59961	3.17550
1.61810	2.25375
1.63693	2.83448
1.65577	3.62323
1.67461	2.42702
1.69345	2.64440
1.71228	2.86523
1.73076	2.52695
1.74959	2.74858
1.76844	2.99578
1.78728	2.95182
1.80611	3.05859
1.82495	2.95253
1.84345	3.21517
1.86229	2.32642
1.88115	3.04819
1.90002	2.40231
1.91887	3.35960
1.93773	2.87618
1.95625	2.97075
1.97519	3.69726
1.99407	2.72601
2.01292	2.87877
2.03177	2.55562
2.05029	3.44220
2.06914	1.15001
2.08798	4.35580
2.10681	2.68597
2.12564	3.60924
2.14447	2.43620
2.16296	3.16088
2.18181	3.46821
2.20066	3.52776
2.21953	2.83406
2.23883	3.11096
2.25781	2.34413
2.27637	2.51855
2.29522	2.57414
2.31406	3.22413
2.33295	4.06652
2.35183	2.67167
2.37070	3.89331
2.38922	2.00261
2.40806	4.19716
2.42689	2.38558
2.44572	2.82715
2.46444	2.03760
2.48306	3.44959
2.50194	3.63520
2.52052	1.57987
2.53950	2.89285
2.55838	1.35375
2.57728	3.45703
2.59582	1.65734
2.61467	3.55888
2.63353	3.19934
2.65233	3.40809
2.67131	2.70196
2.69018	3.01404
2.70872	2.44216
2.72756	3.38968
2.74640	3.03691
2.76525	2.98036
2.78410	2.59267
2.80294	2.81527
2.82142	2.75254
2.84025	2.07735
2.85909	2.12971
2.87793	1.43749
2.89676	1.77203
2.91524	1.21579
2.93407	2.22607
2.95291	2.37221
2.97174	1.85427
2.99057	2.76551
3.00940	0.72117
3.02787	2.44082
3.04670	2.41056
3.06554	1.96315
3.08437	2.24127
3.10320	1.66353
3.12202	1.24115
3.14051	0.92774
3.15946	1.56352
3.17831	1.30827
3.19716	1.34966
3.21627	1.76436
3.23528	2.21689
3.25393	1.26491
3.27281	1.50862
3.29165	2.02316
3.31050	1.58398
3.32939	0.97119
3.34807	1.88744
3.36697	1.95499
3.38581	1.58380
3.40466	2.11096
3.42350	1.06214
3.44236	1.89128
3.46090	1.01620
3.47983	1.58005
3.49869	0.46177
3.51754	1.68450
3.53639	0.79856
3.55523	1.32345
3.57376	1.65057
3.59261	2.24925
3.61145	2.40204
3.63029	1.10707
3.64917	2.91511
3.66803	1.77062
3.68654	2.81973
3.70540	1.71754
3.72424	2.76892
3.74308	1.83509
3.76194	2.92098
3.78043	1.75498
3.79929	2.90314
3.81812	2.31520
3.83696	2.00525
3.85581	1.93897
3.87465	3.33883
3.89315	3.22337
3.91198	2.78786
3.93081	2.45022
3.94965	3.47784
3.96848	3.09992
3.98731	3.43122
4.00579	3.26652
4.02469	2.42790
4.04360	3.07523
4.06245	2.68648
4.08131	2.59405
4.10016	3.36757
4.11918	3.88858
4.13802	4.50722
4.15692	2.84278
4.17580	2.62028
4.19464	3.18210
4.21330	2.49747
4.23198	3.46005
4.25094	4.35684
4.26984	4.26049
4.28870	3.70964
4.30756	3.83999
4.32662	3.87764
4.34511	3.90091
4.36402	3.75878
4.38277	4.87641
4.40146	4.13529
4.42013	3.84164
4.43897	3.08907
4.45792	3.88261
4.47682	4.75698
4.49570	3.92368
4.51456	3.36061
4.53309	3.45146
4.55193	4.13674
4.57084	3.54969
4.58972	4.42157
4.60856	3.47115
4.62741	3.86698
4.64591	3.24757
4.66476	4.88715
4.68360	2.98997
4.70248	3.17273
4.72143	2.87277
4.74032	4.10185
4.75885	3.28153
4.77771	2.79049
4.79655	2.04626
4.81540	2.13650
4.83425	2.75872
4.85309	2.49842
4.87163	3.72191
4.89049	2.68362
4.90934	3.05983
4.92819	3.42349
4.94703	3.12338
4.96553	2.37043
4.98438	2.67425
5.00322	2.97897
5.02207	2.97810
5.04090	3.05425
5.05974	2.10246
5.07823	2.53860
5.09707	1.51818
5.11591	1.75282
5.13476	2.31157
5.15359	2.20447
5.17245	2.84344
5.19096	3.08277
5.20981	2.38588
5.22885	2.33449
5.24757	3.15637
5.26647	2.54453
5.28535	2.49427
5.30389	1.96473
5.32273	2.37008
5.34166	2.62363
5.36054	1.82520
5.37939	1.94867
5.39802	1.64959
5.41694	2.33996
5.43582	3.07403
5.45467	1.42920
5.47334	2.45255
5.49229	1.96152
5.51089	2.62310
5.52976	1.68278
5.54861	1.50480
5.56761	1.34873
5.58649	2.94131
5.60537	1.34446
